id,gender,injection_structures,injection_volume,injection_structures_volumes,injection_volume_percentages,injection_x,injection_y,injection_z,product_id,specimen_name,strain,structure_abbrev,structure_id,structure_name,transgenic_line,transgenic_line_id,id,primary_injection_structure
304564721,M,[385],0.0813999221,{385: 0.081053},{385: 0.995739},8580,980,8610,5,C57BL/6-144799,C57BL/6J,VISp,385,Primary visual area,,,304564721,385
125361005,M,"[194, 292, 342, 403]",0.6084683584,"{194: 0.006955, 292: 0.006368, 342: 0.004985, 403: 0.560784}","{194: 0.011431, 292: 0.010466, 342: 0.008192, 403: 0.921632}",6760,5940,7430,5,378-1255,C57BL/6J,MEA,403,Medial amygdalar nucleus,,,125361005,194
272782668,M,"[385, 879, 894]",0.2356820816,"{385: 0.199459, 879: 0.012116, 894: 0.023844}","{385: 0.846303, 879: 0.051409, 894: 0.10117}",9770,1060,7320,5,378-1867,C57BL/6J,VISp,385,Primary visual area,,,272782668,385
159648854,M,"[651, 711, 839, 1039]",0.095134587953125,"{651: 0.035705, 711: 0.003682, 839: 0.013557, 1039: 0.028753}","{651: 0.375305, 711: 0.038703, 839: 0.142505, 1039: 0.302231}",13070,5300,5910,5,378-1676,C57BL/6J,NTS,651,Nucleus of the solitary tract,,,159648854,651
121509711,M,"[159, 507]",0.2386232772,"{159: 0.198163, 507: 0.027814}","{159: 0.830441, 507: 0.11656}",2580,5250,6440,5,378-1248,C57BL/6J,AON,159,Anterior olfactory nucleus,,,121509711,159
180981417,M,"[23, 319, 342, 403, 536, 619, 1105]",0.7186325104,"{23: 0.02817, 319: 0.089444, 342: 0.030787, 403: 0.350857, 536: 0.119158, 619: 0.025777, 1105: 0.011822}","{23: 0.039199, 319: 0.124465, 342: 0.042842, 403: 0.488228, 536: 0.165813, 619: 0.035869, 1105: 0.016451}",6610,5970,7650,5,378-1835,C57BL/6J,MEA,403,Medial amygdalar nucleus,,,180981417,23
158314987,M,"[58, 194, 210, 491, 525, 749, 946, 980]",1.0263311464,"{58: 0.006552, 194: 0.009178, 210: 0.014488, 491: 0.270876, 525: 0.201791, 749: 0.07167, 946: 0.157902, 980: 0.025474}","{58: 0.006384, 194: 0.008943, 210: 0.014116, 491: 0.263926, 525: 0.196614, 749: 0.069831, 946: 0.153851, 980: 0.024821}",8360,6050,5470,5,378-1629,C57BL/6J,MM,491,Medial mammillary nucleus,,,158314987,58
584903636,M,"[985, 993]",0.3371651976,"{985: 0.177974, 993: 0.158994}","{985: 0.527854, 993: 0.471563}",3450,1960,7850,5,C57BL6J-314640,C57BL/6J,MOp,985,Primary motor area,,,584903636,985
304762965,M,[385],0.078968988,{385: 0.07882},{385: 0.998116},8940,1060,8650,5,C57BL/6-144797,C57BL/6J,VISp,385,Primary visual area,,,304762965,385
138058320,M,"[23, 342, 369, 536, 619, 998]",0.2248362648,"{23: 0.02173, 342: 0.106936, 369: 0.005203, 536: 0.05105, 619: 0.017129, 998: 0.001913}","{23: 0.096647, 342: 0.475615, 369: 0.023139, 536: 0.227052, 619: 0.076184, 998: 0.008509}",6000,6650,7620,5,378-1334,C57BL/6J,SI,342,Substantia innominata,,,138058320,23
175142304,M,"[83, 135, 136, 235, 307, 661, 978, 1048, 1069]",1.2155199504,"{83: 0.098521, 135: 0.015278, 136: 0.059632, 235: 0.153036, 307: 0.097529, 661: 0.010472, 978: 0.347477, 1048: 0.087535, 1069: 0.010534}","{83: 0.081052, 135: 0.012569, 136: 0.049059, 235: 0.125902, 307: 0.080237, 661: 0.008615, 978: 0.285867, 1048: 0.072014, 1069: 0.008666}",11400,6910,7050,5,378-1784,C57BL/6J,PGRNl,978,"Paragigantocellular reticular nucleus, lateral part",,,175142304,83
175263063,M,"[374, 381]",0.168865662,"{374: 0.004567, 381: 0.161427}","{374: 0.027045, 381: 0.955951}",8830,5210,7190,5,378-1792,C57BL/6J,SNr,381,"Substantia nigra, reticular part",,,175263063,374
120875111,M,"[149, 186, 362, 483, 795]",0.127238629525,"{149: 0.064373, 186: 0.037641, 362: 0.007326, 483: 0.001103, 795: 0.003033}","{149: 0.505923, 186: 0.295827, 362: 0.057581, 483: 0.008667, 795: 0.023841}",6750,3340,5690,5,378-1232,C57BL/6J,PVT,149,Paraventricular nucleus of the thalamus,,,120875111,149
139520203,M,"[39, 48, 993]",0.123935749,"{39: 0.048082, 48: 0.070009, 993: 0.005833}","{39: 0.387958, 48: 0.564885, 993: 0.047063}",5170,1510,5990,5,378-1344,C57BL/6J,ACAv,48,"Anterior cingulate area, ventral part",,,139520203,39
156929391,M,"[100, 128, 146, 231, 238, 574, 591, 679, 757]",0.4448152233,"{100: 0.03167, 128: 0.002367, 146: 0.004296, 231: 0.020532, 238: 0.005749, 574: 0.003133, 591: 0.003577, 679: 0.318816, 757: 0.002582}","{100: 0.071199, 128: 0.005321, 146: 0.009658, 231: 0.046158, 238: 0.012925, 574: 0.007043, 591: 0.008042, 679: 0.716737, 757: 0.005804}",8990,5140,5560,5,378-1588,C57BL/6J,CS,679,Superior central nucleus raphe,,,156929391,100
157550122,M,"[319, 403, 619]",0.1041345648,"{319: 0.001885, 403: 0.093032, 619: 0.006184}","{319: 0.018106, 403: 0.893383, 619: 0.059384}",6280,6610,7780,5,378-1612,C57BL/6J,MEA,403,Medial amygdalar nucleus,,,157550122,319
175374982,M,"[38, 181, 599, 1077, 560581559]",0.2050676754,"{38: 0.002613, 181: 0.131636, 599: 0.001215, 1077: 0.001324, 560581559: 0.044021}","{38: 0.012742, 181: 0.641914, 599: 0.005927, 1077: 0.006454, 560581559: 0.214665}",6130,5490,5670,5,378-1801,C57BL/6J,RE,181,Nucleus of reuniens,,,175374982,38
158916311,M,"[672, 985]",0.2208879232,"{672: 0.217891, 985: 0.002631}","{672: 0.986431, 985: 0.01191}",4490,3910,7880,5,378-1651,C57BL/6J,CP,672,Caudoputamen,,,158916311,672
173206592,M,"[39, 64, 155, 186, 255, 362, 463, 575, 726, 879, 886, 894, 993]",0.2838814608,"{39: 0.005475, 64: 0.007616, 155: 0.011434, 186: 0.024819, 255: 0.002976, 362: 0.094372, 463: 0.024754, 575: 0.039854, 726: 0.007176, 879: 0.007206, 886: 0.006511, 894: 0.013461, 993: 0.019589}","{39: 0.019287, 64: 0.026827, 155: 0.040277, 186: 0.087427, 255: 0.010483, 362: 0.332435, 463: 0.087198, 575: 0.140391, 726: 0.025278, 879: 0.025384, 886: 0.022936, 894: 0.047419, 993: 0.069006}",6260,1630,6390,5,378-1759,C57BL/6J,MD,362,Mediodorsal nucleus of thalamus,,,173206592,39
127255962,M,"[59, 149, 186, 362, 423, 463, 483, 726]",0.242041282,"{59: 0.039895, 149: 0.074594, 186: 0.018285, 362: 0.052138, 423: 0.001685, 463: 0.025674, 483: 0.007591, 726: 0.01991}","{59: 0.164825, 149: 0.308187, 186: 0.075544, 362: 0.21541, 423: 0.00696, 463: 0.106073, 483: 0.031363, 726: 0.082257}",6600,3940,5640,5,378-1293,C57BL/6J,PVT,149,Paraventricular nucleus of the thalamus,,,127255962,59
112307046,M,"[952, 961]",0.1386554568,"{952: 0.026976, 961: 0.105702}","{952: 0.194554, 961: 0.762336}",4540,5540,8590,5,378-930,C57BL/6J,PIR,961,Piriform area,,,112307046,952
125436508,M,"[56, 298, 342, 672, 754]",0.2378757332,"{56: 0.032714, 298: 0.004261, 342: 0.094746, 672: 0.044464, 754: 0.061649}","{56: 0.137527, 298: 0.017913, 342: 0.398302, 672: 0.186922, 754: 0.259166}",4630,7020,7240,5,378-1259,C57BL/6J,SI,342,Substantia innominata,,,125436508,56
125437216,M,"[4, 128, 136, 146, 162, 202, 350, 358, 795, 898, 1048, 1093]",0.1042677174,"{4: 0.011841, 128: 0.00291, 136: 0.001752, 146: 0.005765, 162: 0.004339, 202: 0.000999, 350: 0.00155, 358: 0.00308, 795: 0.003193, 898: 0.00174, 1048: 0.000934, 1093: 0.051645}","{4: 0.113564, 128: 0.027906, 136: 0.016807, 146: 0.055293, 162: 0.041618, 202: 0.009581, 350: 0.014866, 358: 0.029537, 795: 0.030618, 898: 0.016685, 1048: 0.008955, 1093: 0.49531}",10400,5790,6380,5,378-1260,C57BL/6J,PRNc,1093,"Pontine reticular nucleus, caudal part",,,125437216,4
272414403,M,"[895, 918, 922, 312782628]",0.31699472,"{895: 0.013883, 918: 0.22398, 922: 0.025109, 312782628: 0.052187}","{895: 0.043796, 918: 0.706575, 922: 0.07921, 312782628: 0.16463}",9300,3440,9820,5,378-1860,C57BL/6J,ENTl,918,"Entorhinal area, lateral part",,,272414403,895
100141599,M,"[394, 533]",0.12548312,"{394: 0.069312, 533: 0.056171}","{394: 0.552361, 533: 0.447636}",7900,580,7380,5,378-757,C57BL/6J,VISam,394,Anteromedial visual area,,,100141599,394
272916915,M,"[879, 886, 894]",0.1015541758,"{879: 0.048213, 886: 0.008629, 894: 0.03373}","{879: 0.474756, 886: 0.084965, 894: 0.332137}",8260,1040,6940,5,378-1889,C57BL/6J,RSPd,879,"Retrosplenial area, dorsal part",,,272916915,879
272967913,M,"[155, 218, 1020]",0.02230432715,"{155: 0.021893, 218: 0.000228, 1020: 0.000183}","{155: 0.981546, 218: 0.010243, 1020: 0.00821}",6790,3300,6960,5,378-1894,C57BL/6J,LD,155,Lateral dorsal nucleus of thalamus,,,272967913,155
180436360,M,"[104, 111, 345, 353, 378, 583, 677, 1057]",1.1352898592,"{104: 0.016239, 111: 0.21143, 345: 0.027248, 353: 0.00686, 378: 0.186899, 583: 0.022002, 677: 0.339523, 1057: 0.323376}","{104: 0.014304, 111: 0.186234, 345: 0.024001, 353: 0.006043, 378: 0.164626, 583: 0.01938, 677: 0.299063, 1057: 0.28484}",5520,4470,10080,5,378-1827,C57BL/6J,VISC,677,Visceral area,,,180436360,104
124059700,M,"[672, 993]",0.2629579512,"{672: 0.242156, 993: 0.002134}","{672: 0.920891, 993: 0.008115}",4650,2970,6680,5,378-1254,C57BL/6J,CP,672,Caudoputamen,,,124059700,672
112424813,M,[879],0.0305850601,{879: 0.030531},{879: 0.998244},8070,580,6500,5,378-947,C57BL/6J,RSPd,879,"Retrosplenial area, dorsal part",,,112424813,879
100141598,M,"[170, 218]",0.0656355343,"{170: 0.048451, 218: 0.016615}","{170: 0.738181, 218: 0.253147}",7910,3200,7800,5,378-751,C57BL/6J,LGd,170,Dorsal part of the lateral geniculate complex,,,100141598,170
125437921,M,"[136, 307, 978, 1048]",0.1452195164,"{136: 0.000768, 307: 0.038389, 978: 0.008165, 1048: 0.096901}","{136: 0.005287, 307: 0.26435, 978: 0.056228, 1048: 0.667272}",11300,6770,6360,5,378-1261,C57BL/6J,GRN,1048,Gigantocellular reticular nucleus,,,125437921,136
115958825,M,"[402, 1002, 1011, 1027]",0.2100451248,"{402: 0.014573, 1002: 0.018644, 1011: 0.058316, 1027: 0.113633}","{402: 0.069378, 1002: 0.088762, 1011: 0.277635, 1027: 0.540993}",8150,2510,9640,5,378-1185,C57BL/6J,AUDpo,1027,Posterior auditory area,,,115958825,402
146012184,M,[920],0.008812598396875,{920: 0.008511},{920: 0.965763},10670,3780,5730,5,378-1370,C57BL/6J,CENT,920,Central lobule,,,146012184,920
112372418,M,"[63, 194, 262, 797, 576073704]",0.260423436,"{63: 0.015878, 194: 0.13386, 262: 0.00256, 797: 0.021483, 576073704: 0.031562}","{63: 0.060969, 194: 0.514009, 262: 0.009831, 797: 0.082493, 576073704: 0.121197}",6510,5880,6550,5,378-934,C57BL/6J,LHA,194,Lateral hypothalamic area,,,112372418,63
100141473,M,"[329, 378]",0.1835244824,"{329: 0.124506, 378: 0.058837}","{329: 0.678415, 378: 0.320592}",7510,2180,9070,5,378-672,C57BL/6J,SSp-bfd,329,"Primary somatosensory area, barrel field",,,100141473,329
181058463,M,"[83, 135, 136, 235, 307, 661, 852, 978, 1048, 1069]",0.9584429792,"{83: 0.034615, 135: 0.014398, 136: 0.066923, 235: 0.107888, 307: 0.052014, 661: 0.007093, 852: 0.013525, 978: 0.3406, 1048: 0.059476, 1069: 0.005374}","{83: 0.036116, 135: 0.015022, 136: 0.069825, 235: 0.112565, 307: 0.05427, 661: 0.007401, 852: 0.014111, 978: 0.355368, 1048: 0.062054, 1069: 0.005607}",11260,6950,6760,5,378-1834,C57BL/6J,PGRNl,978,"Paragigantocellular reticular nucleus, lateral part",,,181058463,83
125801739,M,[1025],0.1711338916,{1025: 0.165061},{1025: 0.964514},12770,4380,8470,5,378-1264,C57BL/6J,PRM,1025,Paramedian lobule,,,125801739,1025
309372716,M,"[385, 402, 409, 417]",0.9087897504,"{385: 0.855999, 402: 0.013732, 409: 0.014128, 417: 0.009485}","{385: 0.941911, 402: 0.01511, 409: 0.015545, 417: 0.010437}",8740,1590,8140,5,C57BL/6-155461,C57BL/6J,VISp,385,Primary visual area,,,309372716,385
100141780,M,[985],0.1751966776,{985: 0.175181},{985: 0.999913},3920,2280,8020,5,378-795,C57BL/6J,MOp,985,Primary motor area,,,100141780,985
126189322,M,"[135, 136, 203, 437, 445, 852, 978]",0.3389808632,"{135: 0.002933, 136: 0.05067, 203: 0.020642, 437: 0.039703, 445: 0.002596, 852: 0.20777, 978: 0.012005}","{135: 0.008653, 136: 0.149479, 203: 0.060894, 437: 0.117124, 445: 0.007658, 852: 0.612927, 978: 0.035416}",12040,6690,7250,5,378-1277,C57BL/6J,PARN,852,Parvicellular reticular nucleus,,,126189322,135
100142569,M,"[127, 155, 255, 262, 629]",0.1622704188,"{127: 0.001711, 155: 0.004224, 255: 0.11112, 262: 0.024986, 629: 0.016301}","{127: 0.010544, 155: 0.026032, 255: 0.684782, 262: 0.15398, 629: 0.100458}",5840,4010,6970,5,378-825,C57BL/6J,AV,255,Anteroventral nucleus of thalamus,,,100142569,127
158321996,M,"[111, 952, 961]",0.138912942,"{111: 0.036617, 952: 0.05082, 961: 0.041521}","{111: 0.2636, 952: 0.365843, 961: 0.298903}",5940,5260,9470,5,378-1632,C57BL/6J,EPd,952,"Endopiriform nucleus, dorsal part",,,158321996,111
120282354,M,"[131, 295, 536, 672, 1022]",0.3176094348,"{131: 0.050944, 295: 0.069158, 536: 0.065592, 672: 0.033219, 1022: 0.004405}","{131: 0.160399, 295: 0.217746, 536: 0.206518, 672: 0.104591, 1022: 0.01387}",7020,4850,8690,5,378-1204,C57BL/6J,BLA,295,Basolateral amygdalar nucleus,,,120282354,131
267494468,M,"[186, 362, 726, 879, 886, 930]",0.03557281175,"{186: 0.009744, 362: 0.014965, 726: 0.000409, 879: 0.001444, 886: 0.000827, 930: 0.005166}","{186: 0.273916, 362: 0.420685, 726: 0.011504, 879: 0.04059, 886: 0.023255, 930: 0.14522}",7380,4010,6150,5,BL/6-3826,C57BL/6J,MD,362,Mediodorsal nucleus of thalamus,,,267494468,186
272875838,M,"[149, 186, 362, 483, 726, 886]",0.186676034818286,"{149: 0.016448, 186: 0.068404, 362: 0.071329, 483: 0.008743, 726: 0.005516, 886: 0.001246}","{149: 0.088111, 186: 0.366434, 362: 0.382103, 483: 0.046835, 726: 0.02955, 886: 0.006677}",6580,2700,6100,5,378-1877,C57BL/6J,MD,362,Mediodorsal nucleus of thalamus,,,272875838,149
638314843,M,"[385, 409, 502, 918, 926]",0.2095822316,"{385: 0.11026, 409: 0.006679, 502: 0.067055, 918: 0.001066, 926: 0.023349}","{385: 0.526096, 409: 0.031867, 502: 0.319945, 918: 0.005087, 926: 0.111406}",9410,4990,8830,5,C57BL6J_OLD-339345,C57BL/6J,VISp,385,Primary visual area,,,638314843,385
100140756,M,"[184, 993]",0.1561897932,"{184: 0.087249, 993: 0.068479}","{184: 0.55861, 993: 0.438437}",2290,2450,7160,5,378-557,C57BL/6J,FRP,184,"Frontal pole, cerebral cortex",,,100140756,184
266693274,M,"[128, 422, 741, 879, 886, 930]",0.03537505265,"{128: 0.002157, 422: 0.00146, 741: 0.001339, 879: 0.003964, 886: 0.000334, 930: 0.021302}","{128: 0.060976, 422: 0.041268, 741: 0.037839, 879: 0.11205, 886: 0.009442, 930: 0.602183}",7600,4360,6490,5,BL/6-3825,C57BL/6J,PF,930,Parafascicular nucleus,,,266693274,128
147354242,M,"[128, 214, 215, 502, 634, 706, 795, 879, 886, 930]",0.448957404,"{128: 0.261219, 214: 0.005112, 215: 0.004427, 502: 0.010889, 634: 0.010683, 706: 0.005015, 795: 0.009144, 879: 0.003365, 886: 0.00324, 930: 0.026007}","{128: 0.581835, 214: 0.011386, 215: 0.00986, 502: 0.024254, 634: 0.023795, 706: 0.011169, 795: 0.020367, 879: 0.007494, 886: 0.007216, 930: 0.057926}",7930,3520,6290,5,378-1544,C57BL/6J,MRN,128,Midbrain reticular nucleus,,,147354242,128
100148443,M,"[382, 502, 484682470]",0.0304700522,"{382: 0.015966, 502: 0.000212, 484682470: 0.014285}","{382: 0.523986, 502: 0.006947, 484682470: 0.468818}",9010,3100,9450,5,378-894,C57BL/6J,CA1,382,Field CA1,,,100148443,382
127795906,M,"[382, 385, 502, 726, 1037, 484682470]",0.3185791252,"{382: 0.045707, 385: 0.05014, 502: 0.117204, 726: 0.00377, 1037: 0.002699, 484682470: 0.079259}","{382: 0.143472, 385: 0.157386, 502: 0.367895, 726: 0.011834, 1037: 0.008473, 484682470: 0.24879}",8530,2570,7920,5,378-1473,C57BL/6J,SUB,502,Subiculum,,,127795906,382
156872043,M,"[147, 460, 795, 867, 898, 912, 920, 968, 989, 589508455]",0.186401684,"{147: 0.001564, 460: 0.002075, 795: 0.001341, 867: 0.04248, 898: 0.002659, 912: 0.001022, 920: 0.035316, 968: 0.001522, 989: 0.034942, 589508455: 0.002181}","{147: 0.008392, 460: 0.011131, 795: 0.007192, 867: 0.227895, 898: 0.014266, 912: 0.005483, 920: 0.189462, 968: 0.008167, 989: 0.187457, 589508455: 0.011698}",11360,3910,6610,5,378-1582,C57BL/6J,PB,867,Parabrachial nucleus,,,156872043,147
125802444,M,"[319, 382, 417, 647, 780]",0.3642994768,"{319: 0.060397, 382: 0.018137, 417: 0.011847, 647: 0.16527, 780: 0.105075}","{319: 0.16579, 382: 0.049787, 417: 0.03252, 647: 0.453665, 780: 0.288429}",7840,5940,8500,5,378-1263,C57BL/6J,COAp,647,"Cortical amygdalar area, posterior part",,,125802444,319
273025166,M,"[181, 189, 362, 366, 414, 599, 685, 741, 1077]",0.0419010237197754,"{181: 0.000647, 189: 0.002001, 362: 0.000696, 366: 0.009669, 414: 0.000498, 599: 0.007894, 685: 0.002748, 741: 0.006532, 1077: 0.000807}","{181: 0.01543, 189: 0.047758, 362: 0.016616, 366: 0.230765, 414: 0.011876, 599: 0.188407, 685: 0.065585, 741: 0.155903, 1077: 0.019261}",7210,4890,5980,5,378-1902,C57BL/6J,SMT,366,Submedial nucleus of the thalamus,,,273025166,181
129573239,M,"[295, 319, 536, 647, 780, 1105]",0.4352985168,"{295: 0.016363, 319: 0.102763, 536: 0.003201, 647: 0.227387, 780: 0.062164, 1105: 0.005928}","{295: 0.037591, 319: 0.236076, 536: 0.007353, 647: 0.522371, 780: 0.142807, 1105: 0.013618}",7360,5930,8430,5,378-1331,C57BL/6J,COAp,647,"Cortical amygdalar area, posterior part",,,129573239,295
100141273,M,"[337, 985]",0.2351111336,"{337: 0.053243, 985: 0.181742}","{337: 0.226458, 985: 0.773005}",5590,1390,7460,5,378-671,C57BL/6J,MOp,985,Primary motor area,,,100141273,337
174361746,M,"[111, 378, 677]",0.4499517904,"{111: 0.185308, 378: 0.041575, 677: 0.221125}","{111: 0.41184, 378: 0.0924, 677: 0.491441}",6040,4400,10240,5,378-1763,C57BL/6J,VISC,677,Visceral area,,,174361746,111
147135107,M,"[59, 189, 362, 599, 1120]",0.029631217984375,"{59: 0.000571, 189: 0.000299, 362: 0.001076, 599: 0.026917, 1120: 0.00075}","{59: 0.019273, 189: 0.0101, 362: 0.036309, 599: 0.908398, 1120: 0.025327}",6590,4440,5690,5,378-1532,C57BL/6J,CM,599,Central medial nucleus of the thalamus,,,147135107,59
147635309,M,"[128, 616, 795, 867, 1052]",0.3710449344,"{128: 0.050664, 616: 0.046864, 795: 0.098525, 867: 0.025318, 1052: 0.072512}","{128: 0.136544, 616: 0.126302, 795: 0.265534, 867: 0.068234, 1052: 0.195427}",9890,4090,6780,5,378-1551,C57BL/6J,PAG,795,Periaqueductal gray,,,147635309,128
157710335,M,"[184, 993]",0.1254951446,"{184: 0.057148, 993: 0.068347}","{184: 0.455381, 993: 0.544619}",2130,2480,7190,5,378-1623,C57BL/6J,MOs,993,Secondary motor area,,,157710335,184
180916954,M,"[39, 985, 993]",0.5682902792,"{39: 0.010116, 985: 0.005708, 993: 0.547035}","{39: 0.0178, 985: 0.010045, 993: 0.962598}",5070,2170,6610,5,378-1824,C57BL/6J,MOs,993,Secondary motor area,,,180916954,39
100141435,M,"[250, 258, 266, 310, 672]",0.3858661408,"{250: 0.004628, 258: 0.315623, 266: 0.027572, 310: 0.009289, 672: 0.008944}","{250: 0.011994, 258: 0.817961, 266: 0.071454, 310: 0.024072, 672: 0.023178}",5090,4370,6290,5,378-673,C57BL/6J,LSr,258,"Lateral septal nucleus, rostral (rostroventral) part",,,100141435,250
127650431,M,"[928, 989]",0.1853504184,"{928: 0.009826, 989: 0.146729}","{928: 0.053011, 989: 0.79163}",11650,2870,6580,5,378-1440,C57BL/6J,FN,989,Fastigial nucleus,,,127650431,928
272738620,M,"[429, 437]",0.1596212142,"{429: 0.001671, 437: 0.154976}","{429: 0.010468, 437: 0.970897}",12350,5470,7640,5,378-1865,C57BL/6J,SPVI,437,"Spinal nucleus of the trigeminal, interpolar part",,,272738620,429
148964212,M,"[337, 369]",0.03942133545,"{337: 0.018209, 369: 0.021171}","{337: 0.461904, 369: 0.537046}",5850,1430,7660,5,378-1575,C57BL/6J,SSp-ul,369,"Primary somatosensory area, upper limb",,,148964212,337
112162251,M,"[345, 353]",0.1196805792,"{345: 0.003453, 353: 0.116228}","{345: 0.02885, 353: 0.971149}",5370,2870,9240,5,378-913,C57BL/6J,SSp-n,353,"Primary somatosensory area, nose",,,112162251,345
127396051,M,"[128, 218, 325, 422, 475, 726, 1029, 1044, 560581563, 563807435]",0.249448514,"{128: 0.020843, 218: 0.007957, 325: 0.009553, 422: 0.008782, 475: 0.006351, 726: 0.003568, 1029: 0.017926, 1044: 0.018809, 560581563: 0.080709, 563807435: 0.027589}","{128: 0.083556, 218: 0.031897, 325: 0.038295, 422: 0.035206, 475: 0.025461, 726: 0.014305, 1029: 0.071862, 1044: 0.075402, 560581563: 0.323551, 563807435: 0.110599}",8550,4230,7620,5,378-1298,C57BL/6J,PIL,560581563,Posterior intralaminar thalamic nucleus,,,127396051,128
114472860,M,"[88, 133, 272, 347, 515, 523, 576073699]",0.2162678112,"{88: 0.002743, 133: 0.024946, 272: 0.015461, 347: 0.004292, 515: 0.144864, 523: 0.008708, 576073699: 0.002952}","{88: 0.012683, 133: 0.115346, 272: 0.071492, 347: 0.019845, 515: 0.669835, 523: 0.040265, 576073699: 0.01365}",5260,6660,5920,5,378-1178,C57BL/6J,MPN,515,Medial preoptic nucleus,,,114472860,88
121145750,M,"[206, 307, 1048]",0.007180406865625,"{206: 0.000417, 307: 0.002735, 1048: 0.003994}","{206: 0.058023, 307: 0.380872, 1048: 0.556223}",10690,6550,5960,5,378-1245,C57BL/6J,GRN,1048,Gigantocellular reticular nucleus,,,121145750,206
120570964,M,"[672, 1022]",0.1288453236,"{672: 0.070604, 1022: 0.047755}","{672: 0.547971, 1022: 0.37064}",6980,4290,8860,5,378-1215,C57BL/6J,CP,672,Caudoputamen,,,120570964,672
180435652,M,"[541, 895, 922, 1018]",1.075152512,"{541: 0.381357, 895: 0.40666, 922: 0.117221, 1018: 0.157414}","{541: 0.354701, 895: 0.378234, 922: 0.109027, 1018: 0.14641}",7860,3740,10390,5,378-1825,C57BL/6J,ECT,895,Ectorhinal area,,,180435652,541
114429338,M,"[382, 423, 463]",0.1998477936,"{382: 0.005198, 423: 0.014366, 463: 0.17854}","{382: 0.026011, 423: 0.071887, 463: 0.893378}",7610,3110,8700,5,378-1183,C57BL/6J,CA3,463,Field CA3,,,114429338,382
127991964,M,"[4, 128, 271, 294, 302, 385, 533, 886]",1.1475400944,"{4: 0.006914, 128: 0.6153, 271: 0.022584, 294: 0.261594, 302: 0.009307, 385: 0.062753, 533: 0.030283, 886: 0.012103}","{4: 0.006025, 128: 0.536191, 271: 0.01968, 294: 0.227961, 302: 0.00811, 385: 0.054685, 533: 0.02639, 886: 0.010547}",8770,1250,7350,5,378-1322,C57BL/6J,MRN,128,Midbrain reticular nucleus,,,127991964,4
115958115,M,"[295, 319, 403, 639, 647, 780, 1105]",0.5985969752,"{295: 0.024043, 319: 0.227773, 403: 0.085715, 639: 0.017296, 647: 0.162444, 780: 0.052593, 1105: 0.006988}","{295: 0.040165, 319: 0.380511, 403: 0.143194, 639: 0.028894, 647: 0.271375, 780: 0.08786, 1105: 0.011675}",7010,6030,8350,5,378-1189,C57BL/6J,BMA,319,Basomedial amygdalar nucleus,,,115958115,295
146986331,M,"[470, 1031]",0.013761068125,"{470: 0.012323, 1031: 0.000651}","{470: 0.895502, 1031: 0.047291}",7180,5400,7310,5,378-1513,C57BL/6J,STN,470,Subthalamic nucleus,,,146986331,470
159024474,M,"[135, 136, 203, 235, 395, 429, 437, 852, 978, 1048, 1098, 1107]",1.3054437312,"{135: 0.01401, 136: 0.230242, 203: 0.008292, 235: 0.2371, 395: 0.261567, 429: 0.118883, 437: 0.056252, 852: 0.171084, 978: 0.110339, 1048: 0.012187, 1098: 0.20831, 1107: 0.053257}","{135: 0.010732, 136: 0.17637, 203: 0.006352, 235: 0.181624, 395: 0.200366, 429: 0.091067, 437: 0.04309, 852: 0.131054, 978: 0.084522, 1048: 0.009335, 1098: 0.15957, 1107: 0.040796}",12020,6740,6940,5,378-1661,C57BL/6J,MDRN,395,Medullary reticular nucleus,,,159024474,135
158258062,M,"[1, 88, 118, 194, 223, 614, 693, 830, 946, 1004, 576073704]",1.4650752256,"{1: 0.012771, 88: 0.056203, 118: 0.017613, 194: 0.078669, 223: 0.019469, 614: 0.226602, 693: 0.294281, 830: 0.169083, 946: 0.060539, 1004: 0.070658, 576073704: 0.046881}","{1: 0.008717, 88: 0.038362, 118: 0.012022, 194: 0.053696, 223: 0.013289, 614: 0.154669, 693: 0.200864, 830: 0.115409, 946: 0.041321, 1004: 0.048228, 576073704: 0.031999}",6610,6100,6390,5,378-1627,C57BL/6J,VMH,693,Ventromedial hypothalamic nucleus,,,158258062,1
120280939,M,"[385, 843]",0.0499916571,"{385: 0.004176, 843: 0.045557}","{385: 0.083526, 843: 0.9113}",9880,3420,8560,5,378-1203,C57BL/6J,PAR,843,Parasubiculum,,,120280939,385
146658170,M,"[15, 127, 149, 362, 599, 907, 1113, 1120]",0.213060624,"{15: 0.015033, 127: 0.090667, 149: 0.001967, 362: 0.043258, 599: 0.002264, 907: 0.002479, 1113: 0.047058, 1120: 0.006538}","{15: 0.070555, 127: 0.425544, 149: 0.009234, 362: 0.203031, 599: 0.010627, 907: 0.011634, 1113: 0.220866, 1120: 0.030688}",6340,4510,6020,5,378-1483,C57BL/6J,AM,127,Anteromedial nucleus,,,146658170,15
